# x1 x2 x3 x4 x5 x6 x7
# 10001 7
# 10001 7
 0.00000000e+00  1.00000000e+00 -0.00000000e+00  3.65290384e+03 -0.00000000e+00  1.00000000e+00 -0.00000000e+00
 6.04000000e-01  6.24659556e-07  3.69977864e-06  2.28182129e-03  3.65272200e+03  6.24659556e-07  9.99950219e-01
 6.08000000e-01  5.68270267e-07  3.69977755e-06  2.07583664e-03  3.65272092e+03  5.68270267e-07  9.99949925e-01
 6.12000000e-01  5.16971354e-07  3.69977644e-06  1.88844665e-03  3.65271983e+03  5.16971354e-07  9.99949626e-01
 6.16000000e-01  4.70303299e-07  3.69977532e-06  1.71797273e-03  3.65271872e+03  4.70303299e-07  9.99949323e-01
 6.20000000e-01  4.27848063e-07  3.69977418e-06  1.56288783e-03  3.65271760e+03  4.27848063e-07  9.99949015e-01
 6.24000000e-01  3.89225348e-07  3.69977303e-06  1.42180277e-03  3.65271646e+03  3.89225348e-07  9.99948704e-01
 6.28000000e-01  3.54089185e-07  3.69977187e-06  1.29345374e-03  3.65271531e+03  3.54089185e-07  9.99948389e-01
 6.32000000e-01  3.22124834e-07  3.69977069e-06  1.17669104e-03  3.65271415e+03  3.22124834e-07  9.99948071e-01
 6.36000000e-01  2.93045970e-07  3.69976950e-06  1.07046875e-03  3.65271298e+03  2.93045970e-07  9.99947750e-01
 6.40000000e-01  2.66592114e-07  3.69976830e-06  9.73835358e-04  3.65271180e+03  2.66592114e-07  9.99947426e-01
 6.44000000e-01  2.42526302e-07  3.69976710e-06  8.85925259e-04  3.65271061e+03  2.42526302e-07  9.99947100e-01
 6.48000000e-01  2.20632959e-07  3.69976588e-06  8.05950984e-04  3.65270941e+03  2.20632959e-07  9.99946772e-01
 6.52000000e-01  2.00715973e-07  3.69976466e-06  7.33196150e-04  3.65270820e+03  2.00715973e-07  9.99946442e-01
 6.56000000e-01  1.82596934e-07  3.69976343e-06  6.67009042e-04  3.65270699e+03  1.82596934e-07  9.99946110e-01
 6.60000000e-01  1.66113537e-07  3.69976220e-06  6.06796779e-04  3.65270577e+03  1.66113537e-07  9.99945777e-01
 6.64000000e-01  1.51118130e-07  3.69976096e-06  5.52020000e-04  3.65270455e+03  1.51118130e-07  9.99945442e-01
 6.68000000e-01  1.37476389e-07  3.69975972e-06  5.02188032e-04  3.65270332e+03  1.37476389e-07  9.99945105e-01
 6.72000000e-01  1.25066116e-07  3.69975847e-06  4.56854496e-04  3.65270209e+03  1.25066116e-07  9.99944768e-01
 6.76000000e-01  1.13776143e-07  3.69975721e-06  4.15613312e-04  3.65270085e+03  1.13776143e-07  9.99944429e-01
 6.80000000e-01  1.03505340e-07  3.69975596e-06  3.78095053e-04  3.65269961e+03  1.03505340e-07  9.99944089e-01
 6.84000000e-01  9.41617021e-08  3.69975470e-06  3.43963643e-04  3.65269836e+03  9.41617021e-08  9.99943748e-01
 6.88000000e-01  8.56615337e-08  3.69975343e-06  3.12913346e-04  3.65269711e+03  8.56615337e-08  9.99943407e-01
 6.92000000e-01  7.79286928e-08  3.69975217e-06  2.84666022e-04  3.65269586e+03  7.79286928e-08  9.99943065e-01
 6.96000000e-01  7.08939112e-08  3.69975090e-06  2.58968641e-04  3.65269461e+03  7.08939112e-08  9.99942722e-01
 7.00000000e-01  6.44941737e-08  3.69974963e-06  2.35591015e-04  3.65269336e+03  6.44941737e-08  9.99942378e-01
 7.04000000e-01  5.86721534e-08  3.69974835e-06  2.14323735e-04  3.65269210e+03  5.86721534e-08  9.99942034e-01
 7.08000000e-01  5.33756988e-08  3.69974708e-06  1.94976295e-04  3.65269084e+03  5.33756988e-08  9.99941689e-01
 7.12000000e-01  4.85573659e-08  3.69974580e-06  1.77375389e-04  3.65268958e+03  4.85573659e-08  9.99941344e-01
 7.16000000e-01  4.41739937e-08  3.69974452e-06  1.61363351e-04  3.65268832e+03  4.41739937e-08  9.99940998e-01
 7.20000000e-01  4.01863175e-08  3.69974324e-06  1.46796754e-04  3.65268705e+03  4.01863175e-08  9.99940652e-01
