# x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13
# 10001 13
# 10001 13
 0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00 -0.00000000e+00  1.85726789e+06  0.00000000e+00  3.65290384e+03 -0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00 -0.00000000e+00
 3.88000000e-01  9.82112182e-01  2.65585936e-02  1.03376048e-04  3.69946840e-06  1.82404542e+06  3.27739321e+04  3.77622763e-01  3.65241570e+03  9.82112182e-01  1.76463139e-02  1.03376048e-04  9.99866369e-01
 3.92000000e-01  9.81929448e-01  2.68261424e-02  9.40440817e-05  3.69950163e-06  1.82370603e+06  3.31040936e+04  3.43533988e-01  3.65244851e+03  9.81929448e-01  1.78240812e-02  9.40440817e-05  9.99875351e-01
 3.96000000e-01  9.81746748e-01  2.70935650e-02  8.55545312e-05  3.69953174e-06  1.82336671e+06  3.34340995e+04  3.12522476e-01  3.65247825e+03  9.81746748e-01  1.80017647e-02  8.55545312e-05  9.99883490e-01
 4.00000000e-01  9.81564082e-01  2.73608617e-02  7.78313497e-05  3.69955902e-06  1.82302745e+06  3.37639499e+04  2.84310436e-01  3.65250518e+03  9.81564082e-01  1.81793645e-02  7.78313497e-05  9.99890864e-01
 4.04000000e-01  9.81381449e-01  2.76280324e-02  7.08053554e-05  3.69958373e-06  1.82268825e+06  3.40936448e+04  2.58645155e-01  3.65252957e+03  9.81381449e-01  1.83568806e-02  7.08053554e-05  9.99897540e-01
 4.08000000e-01  9.81198851e-01  2.78950771e-02  6.44136120e-05  3.69960608e-06  1.82234912e+06  3.44231843e+04  2.35296731e-01  3.65255164e+03  9.81198851e-01  1.85343129e-02  6.44136120e-05  9.99903581e-01
 4.12000000e-01  9.81016287e-01  2.81619959e-02  5.85988642e-05  3.69962630e-06  1.82201005e+06  3.47525684e+04  2.14056016e-01  3.65257160e+03  9.81016287e-01  1.87116617e-02  5.85988642e-05  9.99909046e-01
 4.16000000e-01  9.80833756e-01  2.84287888e-02  5.33090256e-05  3.69964458e-06  1.82167104e+06  3.50817972e+04  1.94732744e-01  3.65258964e+03  9.80833756e-01  1.88889268e-02  5.33090256e-05  9.99913986e-01
 4.20000000e-01  9.80651260e-01  2.86954559e-02  4.84967114e-05  3.69966109e-06  1.82133209e+06  3.54108707e+04  1.77153823e-01  3.65260594e+03  9.80651260e-01  1.90661083e-02  4.84967114e-05  9.99918448e-01
 4.24000000e-01  9.80468798e-01  2.89619973e-02  4.41188146e-05  3.69967599e-06  1.82099321e+06  3.57397890e+04  1.61161787e-01  3.65262066e+03  9.80468798e-01  1.92432063e-02  4.41188146e-05  9.99922476e-01
 4.28000000e-01  9.80286369e-01  2.92284129e-02  4.01361195e-05  3.69968943e-06  1.82065439e+06  3.60685522e+04  1.46613385e-01  3.65263393e+03  9.80286369e-01  1.94202207e-02  4.01361195e-05  9.99926109e-01
 4.32000000e-01  9.80103975e-01  2.94947029e-02  3.65129503e-05  3.69970154e-06  1.82031564e+06  3.63971603e+04  1.33378297e-01  3.65264588e+03  9.80103975e-01  1.95971516e-02  3.65129503e-05  9.99929382e-01
 4.36000000e-01  9.79921614e-01  2.97608672e-02  3.32168520e-05  3.69971244e-06  1.81997695e+06  3.67256134e+04  1.21337967e-01  3.65265664e+03  9.79921614e-01  1.97739990e-02  3.32168520e-05  9.99932328e-01
 4.40000000e-01  9.79739288e-01  3.00269059e-02  3.02182993e-05  3.69972224e-06  1.81963832e+06  3.70539114e+04  1.10384541e-01  3.65266632e+03  9.79739288e-01  1.99507630e-02  3.02182993e-05  9.99934976e-01
 4.44000000e-01  9.79556995e-01  3.02928191e-02  2.74904319e-05  3.69973104e-06  1.81929975e+06  3.73820546e+04  1.00419904e-01  3.65267500e+03  9.79556995e-01  2.01274436e-02  2.74904319e-05  9.99937354e-01
 4.48000000e-01  9.79374736e-01  3.05586068e-02  2.50088147e-05  3.69973892e-06  1.81896125e+06  3.77100429e+04  9.13547954e-02  3.65268279e+03  9.79374736e-01  2.03040407e-02  2.50088147e-05  9.99939486e-01
 4.52000000e-01  9.79192511e-01  3.08242690e-02  2.27512181e-05  3.69974598e-06  1.81862281e+06  3.80378763e+04  8.31080122e-02  3.65268976e+03  9.79192511e-01  2.04805546e-02  2.27512181e-05  9.99941393e-01
 4.56000000e-01  9.79010320e-01  3.10898058e-02  2.06974194e-05  3.69975229e-06  1.81828443e+06  3.83655550e+04  7.56056829e-02  3.65269598e+03  9.79010320e-01  2.06569851e-02  2.06974194e-05  9.99943097e-01
 4.60000000e-01  9.78828163e-01  3.13552172e-02  1.88290213e-05  3.69975790e-06  1.81794612e+06  3.86930790e+04  6.87806041e-02  3.65270153e+03  9.78828163e-01  2.08333323e-02  1.88290213e-05  9.99944616e-01
 4.64000000e-01  9.78646040e-01  3.16205033e-02  1.71292872e-05  3.69976290e-06  1.81760786e+06  3.90204483e+04  6.25716391e-02  3.65270646e+03  9.78646040e-01  2.10095962e-02  1.71292872e-05  9.99945965e-01
 4.68000000e-01  9.78463951e-01  3.18856642e-02  1.55829916e-05  3.69976732e-06  1.81726967e+06  3.93476631e+04  5.69231700e-02  3.65271083e+03  9.78463951e-01  2.11857769e-02  1.55829916e-05  9.99947162e-01
