#  [JENDL-5    300 K], Ra-226, MT =  16 (n,2n)
#    energy (eV)  cross sec. (b)
    3.928552e+01    1.102552e+01
    3.929425e+01    9.937224e+00
    3.930156e+01    9.097178e+00
    3.930817e+01    8.397117e+00
    3.931478e+01    7.754013e+00
    3.932138e+01    7.168492e+00
    3.932799e+01    6.640672e+00
    3.933437e+01    6.185029e+00
    3.934032e+01    5.808594e+00
    3.934626e+01    5.477695e+00
    3.935057e+01    5.265947e+00
    3.935523e+01    5.063486e+00
    3.935989e+01    4.888128e+00
    3.936455e+01    4.739689e+00
    3.936920e+01    4.618052e+00
    3.937386e+01    4.523194e+00
    3.937852e+01    4.455199e+00
    3.938317e+01    4.414278e+00
    3.938751e+01    4.400829e+00
    3.939152e+01    4.409918e+00
    3.939553e+01    4.440153e+00
    3.939954e+01    4.492070e+00
    3.940356e+01    4.566316e+00
    3.940757e+01    4.663659e+00
    3.941158e+01    4.784991e+00
    3.941559e+01    4.931336e+00
    3.941961e+01    5.103853e+00
    3.942362e+01    5.303845e+00
    3.942763e+01    5.532756e+00
    3.943164e+01    5.792180e+00
    3.943566e+01    6.083862e+00
    3.943967e+01    6.409697e+00
    3.944368e+01    6.771732e+00
    3.944769e+01    7.172166e+00
    3.945115e+01    7.550038e+00
    3.945551e+01    8.071857e+00
    3.945987e+01    8.647678e+00
    3.946423e+01    9.281051e+00
    3.946859e+01    9.975705e+00
    3.947295e+01    1.073552e+01
    3.947731e+01    1.156454e+01
    3.948167e+01    1.246690e+01
    3.948603e+01    1.344685e+01
    3.949039e+01    1.450871e+01
    3.949475e+01    1.565681e+01
    3.950014e+01    1.720148e+01
    3.950407e+01    1.842168e+01
    3.950801e+01    1.972310e+01
    3.951195e+01    2.110874e+01
    3.951588e+01    2.258149e+01
    3.952178e+01    2.495983e+01
    3.952769e+01    2.754860e+01
    3.953282e+01    2.997850e+01
    3.953796e+01    3.257707e+01
    3.954310e+01    3.534718e+01
    3.954824e+01    3.829055e+01
    3.955509e+01    4.248518e+01
    3.956167e+01    4.680784e+01
    3.956826e+01    5.140674e+01
    3.957485e+01    5.627057e+01
    3.958435e+01    6.371858e+01
    3.959309e+01    7.096957e+01
    3.960475e+01    8.110701e+01
    3.963676e+01    1.099340e+02
    3.964560e+01    1.175773e+02
    3.965629e+01    1.262746e+02
    3.966665e+01    1.339179e+02
    3.967442e+01    1.390055e+02
    3.968219e+01    1.434448e+02
    3.969151e+01    1.478092e+02
    3.969928e+01    1.505687e+02
    3.970835e+01    1.527098e+02
    3.971537e+01    1.535382e+02
    3.971984e+01    1.536803e+02
    3.972777e+01    1.531935e+02
    3.973632e+01    1.516219e+02
    3.974409e+01    1.492792e+02
    3.975186e+01    1.461096e+02
    3.976015e+01    1.418813e+02
    3.976792e+01    1.371962e+02
    3.977569e+01    1.318949e+02
    3.978605e+01    1.240211e+02
    3.979738e+01    1.145980e+02
    3.981324e+01    1.005385e+02
    3.983493e+01    8.097905e+01
    3.984756e+01    7.003578e+01
    3.985727e+01    6.205666e+01
    3.986375e+01    5.700095e+01
    3.987092e+01    5.167267e+01
    3.987880e+01    4.618134e+01
    3.988471e+01    4.232039e+01
    3.989063e+01    3.868546e+01
    3.989654e+01    3.527835e+01
    3.990292e+01    3.185592e+01
    3.990732e+01    2.964330e+01
    3.991173e+01    2.755343e+01
    3.991614e+01    2.558382e+01
    3.992055e+01    2.373155e+01
    3.992496e+01    2.199328e+01
    3.992937e+01    2.036534e+01
    3.993378e+01    1.884376e+01
    3.993865e+01    1.728158e+01
    3.994352e+01    1.583820e+01
    3.994839e+01    1.450756e+01
    3.995326e+01    1.328348e+01
    3.995813e+01    1.215976e+01
    3.996300e+01    1.113022e+01
    3.996787e+01    1.018874e+01
    3.997152e+01    9.536806e+00
    3.997546e+01    8.883085e+00
    3.997954e+01    8.256111e+00
    3.998362e+01    7.677116e+00
    3.998770e+01    7.142959e+00
    3.999177e+01    6.650626e+00
    3.999585e+01    6.197223e+00
    3.999993e+01    5.779992e+00
    4.000401e+01    5.396305e+00
    4.000809e+01    5.043672e+00
    4.001217e+01    4.719740e+00
    4.001624e+01    4.422289e+00
    4.002096e+01    4.108573e+00
    4.002568e+01    3.824480e+00
    4.003039e+01    3.567227e+00
    4.003511e+01    3.334248e+00
    4.003983e+01    3.123187e+00
    4.004454e+01    2.931887e+00
    4.004926e+01    2.758378e+00
    4.005398e+01    2.600866e+00
    4.005869e+01    2.457723e+00
    4.006341e+01    2.327475e+00
    4.006849e+01    2.200010e+00
    4.007431e+01    2.068718e+00
    4.008013e+01    1.951072e+00
    4.008594e+01    1.845336e+00
    4.009176e+01    1.749997e+00
    4.009758e+01    1.663738e+00
    4.010339e+01    1.585417e+00
    4.010921e+01    1.514044e+00
    4.011697e+01    1.428225e+00
    4.012472e+01    1.351535e+00
    4.013290e+01    1.279028e+00
    4.014149e+01    1.210579e+00
    4.015009e+01    1.148864e+00
    4.015868e+01    1.092862e+00
    4.016728e+01    1.041750e+00
    4.018017e+01    9.728165e-01
    4.019307e+01    9.116333e-01
    4.020785e+01    8.493046e-01
    4.022359e+01    7.905886e-01
    4.023932e+01    7.383866e-01
    4.025506e+01    6.916629e-01
    4.027079e+01    6.496068e-01
    4.028744e+01    6.094631e-01
    4.030593e+01    5.694152e-01
    4.032442e+01    5.334583e-01
    4.034290e+01    5.010282e-01
    4.036139e+01    4.716600e-01
    4.037988e+01    4.449659e-01
    4.040020e+01    4.183201e-01
    4.042053e+01    3.941491e-01
    4.044085e+01    3.721472e-01
    4.046117e+01    3.520558e-01
    4.048150e+01    3.336545e-01
    4.050577e+01    3.136288e-01
    4.053202e+01    2.940705e-01
    4.055827e+01    2.764105e-01
    4.058453e+01    2.604065e-01
    4.061078e+01    2.458545e-01
    4.063805e+01    2.320892e-01
    4.066736e+01    2.186452e-01
    4.069667e+01    2.064316e-01
    4.072598e+01    1.953010e-01
    4.074552e+01    1.884194e-01
    4.078461e+01    1.758037e-01
    4.081851e+01    1.659575e-01
    4.085241e+01    1.570009e-01
    4.088631e+01    1.488292e-01
    4.092022e+01    1.413528e-01
    4.096542e+01    1.323345e-01
    4.100723e+01    1.248387e-01
    4.104904e+01    1.180497e-01
    4.109085e+01    1.118813e-01
    4.113266e+01    1.062601e-01
    4.118840e+01    9.950955e-02
    4.124039e+01    9.388059e-02
    4.129239e+01    8.880922e-02
    4.134438e+01    8.422416e-02
    4.139637e+01    8.006513e-02
    4.146570e+01    7.509596e-02
    4.152790e+01    7.112389e-02
    4.159011e+01    6.755068e-02
    4.165232e+01    6.432644e-02
    4.171452e+01    6.140842e-02
    4.179746e+01    5.793035e-02
    4.186608e+01    5.536152e-02
    4.193469e+01    5.303579e-02
    4.203762e+01    4.994359e-02
    4.214054e+01    4.725823e-02
    4.224346e+01    4.491565e-02
    4.234638e+01    4.286493e-02
    4.245840e+01    4.091397e-02
    4.257042e+01    3.921138e-02
    4.268243e+01    3.772552e-02
    4.279445e+01    3.642461e-02
    4.294381e+01    3.493160e-02
    4.309528e+01    3.365914e-02
    4.324674e+01    3.259353e-02
    4.339821e+01    3.170347e-02
    4.354967e+01    3.096160e-02
    4.378007e+01    3.007617e-02
    4.401048e+01    2.943763e-02
    4.423690e+01    2.901114e-02
    4.445535e+01    2.876105e-02
    4.474662e+01    2.864087e-02
    4.498335e+01    2.870408e-02
    4.522009e+01    2.889619e-02
    4.553796e+01    2.934382e-02
    4.585806e+01    2.999995e-02
    4.618042e+01    3.086451e-02
    4.650504e+01    3.194586e-02
    4.683194e+01    3.325856e-02
    4.716114e+01    3.482392e-02
    4.749266e+01    3.667133e-02
    4.774304e+01    3.826889e-02
    4.799342e+01    4.005187e-02
    4.824733e+01    4.208758e-02
    4.850124e+01    4.437416e-02
    4.875635e+01    4.695853e-02
    4.901384e+01    4.990190e-02
    4.927134e+01    5.323488e-02
    4.944421e+01    5.572417e-02
    4.961830e+01    5.846191e-02
    4.979238e+01    6.145856e-02
    4.996647e+01    6.474495e-02
    5.014178e+01    6.838596e-02
    5.031832e+01    7.242809e-02
    5.049487e+01    7.690276e-02
    5.067141e+01    8.188555e-02
    5.083717e+01    8.708872e-02
    5.099217e+01    9.248039e-02
    5.114716e+01    9.845555e-02
    5.130216e+01    1.051007e-01
    5.142496e+01    1.109092e-01
    5.156087e+01    1.179772e-01
    5.169678e+01    1.258115e-01
    5.183270e+01    1.345298e-01
    5.196861e+01    1.442666e-01
    5.210453e+01    1.551794e-01
    5.221243e+01    1.648065e-01
    5.232033e+01    1.754147e-01
    5.242823e+01    1.871589e-01
    5.253613e+01    2.002101e-01
    5.264403e+01    2.147489e-01
    5.273026e+01    2.275897e-01
    5.283079e+01    2.441464e-01
    5.290618e+01    2.578414e-01
    5.298157e+01    2.727769e-01
    5.305697e+01    2.891059e-01
    5.312782e+01    3.058813e-01
    5.319641e+01    3.236036e-01
    5.326499e+01    3.429685e-01
    5.333358e+01    3.641872e-01
    5.340217e+01    3.875074e-01
    5.346735e+01    4.118816e-01
    5.352572e+01    4.357802e-01
    5.358410e+01    4.618852e-01
    5.364247e+01    4.904772e-01
    5.370084e+01    5.218832e-01
    5.375922e+01    5.564868e-01
    5.380705e+01    5.875388e-01
    5.385488e+01    6.213310e-01
    5.390271e+01    6.581992e-01
    5.395054e+01    6.985315e-01
    5.399837e+01    7.427787e-01
    5.404308e+01    7.881472e-01
    5.408624e+01    8.360843e-01
    5.412939e+01    8.886304e-01
    5.417255e+01    9.464015e-01
    5.421570e+01    1.010122e+00
    5.425614e+01    1.075984e+00
    5.429113e+01    1.138443e+00
    5.432613e+01    1.206626e+00
    5.436112e+01    1.281261e+00
    5.439612e+01    1.363199e+00
    5.443111e+01    1.453438e+00
    5.446136e+01    1.539042e+00
    5.449162e+01    1.632618e+00
    5.452187e+01    1.735205e+00
    5.455213e+01    1.848022e+00
    5.458238e+01    1.972500e+00
    5.461053e+01    2.100267e+00
    5.463762e+01    2.235683e+00
    5.466471e+01    2.385024e+00
    5.469180e+01    2.550317e+00
    5.471890e+01    2.733989e+00
    5.474395e+01    2.922730e+00
    5.476493e+01    3.096794e+00
    5.478591e+01    3.287506e+00
    5.480690e+01    3.497151e+00
    5.482788e+01    3.728443e+00
    5.484886e+01    3.984634e+00
    5.486794e+01    4.242604e+00
    5.488703e+01    4.528023e+00
    5.490611e+01    4.845286e+00
    5.492520e+01    5.199854e+00
    5.494428e+01    5.598664e+00
    5.496147e+01    6.003165e+00
    5.497771e+01    6.432891e+00
    5.498854e+01    6.749823e+00
    5.499937e+01    7.095316e+00
    5.501020e+01    7.473920e+00
    5.502103e+01    7.891297e+00
    5.503185e+01    8.354541e+00
    5.504170e+01    8.823326e+00
    5.505058e+01    9.291366e+00
    5.505945e+01    9.810558e+00
    5.506833e+01    1.039008e+01
    5.507720e+01    1.104110e+01
    5.508385e+01    1.158433e+01
    5.509051e+01    1.218207e+01
    5.509716e+01    1.284210e+01
    5.510382e+01    1.357336e+01
    5.511026e+01    1.435824e+01
    5.511626e+01    1.516831e+01
    5.512227e+01    1.606370e+01
    5.512827e+01    1.705537e+01
    5.513428e+01    1.815564e+01
    5.514028e+01    1.937828e+01
    5.514629e+01    2.073865e+01
    5.515229e+01    2.225383e+01
    5.515830e+01    2.394276e+01
    5.516430e+01    2.582638e+01
    5.517031e+01    2.792772e+01
    5.517555e+01    2.996180e+01
    5.518042e+01    3.203081e+01
    5.518529e+01    3.429093e+01
    5.519016e+01    3.675897e+01
    5.519502e+01    3.945279e+01
    5.519989e+01    4.239140e+01
    5.520476e+01    4.559491e+01
    5.520963e+01    4.908457e+01
    5.521449e+01    5.288270e+01
    5.521936e+01    5.701272e+01
    5.522423e+01    6.149908e+01
    5.522926e+01    6.653125e+01
    5.523428e+01    7.199931e+01
    5.523931e+01    7.793324e+01
    5.524433e+01    8.436380e+01
    5.524936e+01    9.132248e+01
    5.525354e+01    9.754871e+01
    5.525857e+01    1.055608e+02
    5.526360e+01    1.141926e+02
    5.526862e+01    1.234765e+02
    5.527390e+01    1.339615e+02
    5.527943e+01    1.457942e+02
    5.528471e+01    1.579355e+02
    5.528973e+01    1.702985e+02
    5.529551e+01    1.855164e+02
    5.530129e+01    2.018407e+02
    5.530632e+01    2.169614e+02
    5.531273e+01    2.375170e+02
    5.532008e+01    2.628945e+02
    5.532743e+01    2.902254e+02
    5.533496e+01    3.202957e+02
    5.534193e+01    3.499360e+02
    5.535155e+01    3.935993e+02
    5.535884e+01    4.288032e+02
    5.536969e+01    4.842922e+02
    5.538037e+01    5.421260e+02
    5.539462e+01    6.231106e+02
    5.543381e+01    8.532081e+02
    5.544407e+01    9.106789e+02
    5.545647e+01    9.758441e+02
    5.546787e+01    1.030148e+03
    5.547927e+01    1.077664e+03
    5.548953e+01    1.113599e+03
    5.549979e+01    1.142249e+03
    5.550834e+01    1.160095e+03
    5.551689e+01    1.172159e+03
    5.552635e+01    1.178542e+03
    5.552992e+01    1.179020e+03
    5.553883e+01    1.175587e+03
    5.554795e+01    1.165299e+03
    5.555651e+01    1.149596e+03
    5.556534e+01    1.127479e+03
    5.557360e+01    1.101691e+03
    5.558444e+01    1.061078e+03
    5.559584e+01    1.010971e+03
    5.560723e+01    9.545877e+02
    5.562027e+01    8.841966e+02
    5.564151e+01    7.614456e+02
    5.566751e+01    6.087115e+02
    5.568176e+01    5.285869e+02
    5.569245e+01    4.715717e+02
    5.570314e+01    4.178230e+02
    5.571284e+01    3.721999e+02
    5.572012e+01    3.401010e+02
    5.572740e+01    3.098817e+02
    5.573467e+01    2.815712e+02
    5.574195e+01    2.551749e+02
    5.574953e+01    2.296927e+02
    5.575459e+01    2.138307e+02
    5.575964e+01    1.988508e+02
    5.576470e+01    1.847331e+02
    5.576975e+01    1.714550e+02
    5.577481e+01    1.589913e+02
    5.577986e+01    1.473146e+02
    5.578507e+01    1.360783e+02
    5.579043e+01    1.253183e+02
    5.579579e+01    1.153375e+02
    5.580115e+01    1.060976e+02
    5.580651e+01    9.755976e+01
    5.581187e+01    8.968499e+01
    5.581722e+01    8.243456e+01
    5.582258e+01    7.577016e+01
    5.582692e+01    7.078623e+01
    5.583187e+01    6.549853e+01
    5.583683e+01    6.062624e+01
    5.584178e+01    5.614201e+01
    5.584674e+01    5.201946e+01
    5.585170e+01    4.823329e+01
    5.585665e+01    4.475930e+01
    5.586161e+01    4.157447e+01
    5.586656e+01    3.865693e+01
    5.587152e+01    3.598600e+01
    5.587648e+01    3.354218e+01
    5.588179e+01    3.115341e+01
    5.588728e+01    2.891409e+01
    5.589277e+01    2.688708e+01
    5.589827e+01    2.505235e+01
    5.590376e+01    2.339150e+01
    5.590925e+01    2.188761e+01
    5.591475e+01    2.052520e+01
    5.592024e+01    1.929015e+01
    5.592573e+01    1.816959e+01
    5.593122e+01    1.715184e+01
    5.593672e+01    1.622634e+01
    5.594342e+01    1.520806e+01
    5.595012e+01    1.429753e+01
    5.595683e+01    1.348115e+01
    5.596353e+01    1.274705e+01
    5.597023e+01    1.208483e+01
    5.597693e+01    1.148545e+01
    5.598140e+01    1.111686e+01
    5.599034e+01    1.044483e+01
    5.599928e+01    9.848039e+00
    5.600822e+01    9.314634e+00
    5.601872e+01    8.755865e+00
    5.602922e+01    8.258431e+00
    5.603972e+01    7.812155e+00
    5.605022e+01    7.408932e+00
    5.606072e+01    7.042276e+00
    5.607122e+01    6.706978e+00
    5.608697e+01    6.253820e+00
    5.610376e+01    5.825672e+00
    5.612108e+01    5.433318e+00
    5.613839e+01    5.082598e+00
    5.615570e+01    4.767135e+00
    5.617302e+01    4.481900e+00
    5.619201e+01    4.198928e+00
    5.621438e+01    3.900362e+00
    5.623674e+01    3.633776e+00
    5.625910e+01    3.394562e+00
    5.628147e+01    3.178958e+00
    5.630383e+01    2.983853e+00
    5.632880e+01    2.787041e+00
    5.635378e+01    2.609550e+00
    5.637875e+01    2.448872e+00
    5.640372e+01    2.302902e+00
    5.642870e+01    2.169862e+00
    5.645628e+01    2.036140e+00
    5.648516e+01    1.909153e+00
    5.651405e+01    1.793879e+00
    5.654294e+01    1.688901e+00
    5.657182e+01    1.593012e+00
    5.660295e+01    1.498664e+00
    5.663858e+01    1.400775e+00
    5.667420e+01    1.312295e+00
    5.670982e+01    1.232045e+00
    5.674544e+01    1.159026e+00
    5.678106e+01    1.092387e+00
    5.682055e+01    1.025107e+00
    5.686003e+01    9.639272e-01
    5.689951e+01    9.081286e-01
    5.693899e+01    8.570942e-01
    5.697847e+01    8.102933e-01
    5.702375e+01    7.612401e-01
    5.707193e+01    7.138354e-01
    5.712011e+01    6.707751e-01
    5.716829e+01    6.315426e-01
    5.721647e+01    5.956968e-01
    5.726746e+01    5.610294e-01
    5.732407e+01    5.260199e-01
    5.738068e+01    4.942339e-01
    5.743729e+01    4.652854e-01
    5.749390e+01    4.388449e-01
    5.755051e+01    4.146303e-01
    5.761274e+01    3.902919e-01
    5.767496e+01    3.680729e-01
    5.773719e+01    3.477349e-01
    5.779942e+01    3.290719e-01
    5.788239e+01    3.064878e-01
    5.796278e+01    2.868023e-01
    5.804317e+01    2.689982e-01
    5.812356e+01    2.528431e-01
    5.820395e+01    2.381405e-01
    5.828434e+01    2.247223e-01
    5.837097e+01    2.115342e-01
    5.846073e+01    1.991018e-01
    5.855048e+01    1.877762e-01
    5.864024e+01    1.774293e-01
    5.872999e+01    1.679503e-01
    5.882443e+01    1.588105e-01
    5.892823e+01    1.496408e-01
    5.903204e+01    1.412850e-01
    5.913584e+01    1.336500e-01
    5.920504e+01    1.289205e-01
    5.934344e+01    1.202333e-01
    5.947012e+01    1.130833e-01
    5.959679e+01    1.066022e-01
    5.972346e+01    1.007132e-01
    5.985013e+01    9.534764e-02
    5.997681e+01    9.043858e-02
    6.012488e+01    8.521158e-02
    6.028365e+01    8.015132e-02
    6.044241e+01    7.558490e-02
    6.060118e+01    7.144813e-02
    6.075995e+01    6.769220e-02
    6.091946e+01    6.426005e-02
    6.108047e+01    6.110157e-02
    6.129515e+01    5.730917e-02
    6.150982e+01    5.393356e-02
    6.172450e+01    5.091804e-02
    6.194221e+01    4.817952e-02
    6.215991e+01    4.572251e-02
    6.237762e+01    4.350976e-02
    6.259532e+01    4.151236e-02
    6.281610e+01    3.968152e-02
    6.303688e+01    3.802448e-02
    6.336804e+01    3.582433e-02
    6.370232e+01    3.390772e-02
    6.403816e+01    3.223067e-02
    6.437400e+01    3.077436e-02
    6.471457e+01    2.949211e-02
    6.505515e+01    2.837879e-02
    6.539732e+01    2.741143e-02
    6.574270e+01    2.656929e-02
    6.620321e+01    2.563020e-02
    6.667021e+01    2.486654e-02
    6.713722e+01    2.426635e-02
    6.761081e+01    2.380695e-02
    6.808440e+01    2.348286e-02
    6.855156e+01    2.328592e-02
    6.913377e+01    2.319480e-02
    6.966007e+01    2.325629e-02
    7.014802e+01    2.342643e-02
    7.063605e+01    2.370686e-02
    7.112409e+01    2.409685e-02
